vehicle_id,mileage,engine_temp,tire_pressure,battery_health,oil_level,brake_wear,days_since_last_maintenance,maintenance_status
30,140036.0,77.5,30.3,69.7,56.7,49.0,119,1
39,120202.0,116.5,37.5,58.0,65.2,14.3,350,2
31,101139.0,92.9,37.8,49.6,75.5,5.6,106,1
82,858.0,79.1,31.4,78.9,81.4,62.6,249,1
2,69874.0,85.1,26.0,95.8,91.6,24.7,335,1
78,85674.0,72.5,25.0,49.2,48.4,24.4,283,2
77,45605.0,93.4,32.8,50.8,96.1,95.7,197,2
93,47716.0,112.7,30.2,66.0,71.0,46.2,219,1
12,144174.0,116.7,40.0,88.4,83.0,2.9,150,1
39,133757.0,116.6,36.6,57.6,76.0,34.0,285,2
66,127377.0,76.3,36.4,55.2,36.4,58.4,264,2
96,60902.0,89.1,39.3,77.2,25.7,32.9,219,2
13,2055.0,71.4,38.3,72.1,78.1,2.7,215,1
46,12033.0,112.8,29.8,43.6,60.9,44.4,314,2
27,46829.0,87.9,27.5,44.9,76.2,10.6,155,1
17,2361.0,101.6,36.2,78.6,58.1,61.9,215,2
95,2572.0,105.7,30.7,67.9,45.0,62.0,334,2
98,137490.0,91.5,32.1,98.3,42.8,3.8,358,1
60,105924.0,85.3,34.5,80.7,78.4,29.1,113,1
64,46343.0,118.1,38.6,40.6,42.1,41.4,160,2
88,19897.0,118.2,31.3,68.9,77.2,55.0,302,2
35,76745.0,84.5,36.7,64.9,50.7,29.6,97,1
70,802.0,94.0,29.0,46.4,81.7,28.8,156,1
83,140762.0,118.6,35.5,95.4,31.4,98.3,161,2
30,62222.0,70.2,25.0,88.3,36.4,4.2,41,1
71,60350.0,90.6,38.1,53.8,74.9,98.9,179,2
74,58589.0,75.0,25.5,55.4,64.8,4.8,302,2
96,10399.0,95.5,35.7,41.9,36.3,28.8,329,2
98,95748.0,71.2,25.7,57.8,92.2,49.4,50,1
63,109951.0,90.3,29.0,75.1,42.1,14.3,251,2
28,101419.0,81.0,32.5,65.3,53.7,13.5,349,2
60,20765.0,96.7,31.3,98.2,36.2,25.6,119,1
79,86826.0,119.8,27.9,43.4,51.0,97.4,74,2
94,85423.0,110.0,30.0,75.5,59.3,38.0,161,2
37,130262.0,112.3,35.9,91.5,43.6,56.6,148,2
93,56869.0,101.8,35.0,68.8,81.5,70.4,122,2
22,55723.0,72.1,26.1,40.2,51.5,74.2,140,2
68,92779.0,80.3,36.2,54.6,78.4,68.8,181,2
20,94961.0,116.3,25.8,59.4,36.6,33.7,276,2
96,70393.0,88.3,33.1,98.0,50.2,11.2,256,1
68,66459.0,75.2,28.9,94.7,20.6,28.2,324,2
91,74122.0,105.1,33.8,97.0,80.7,21.0,244,1
64,129157.0,85.0,28.9,89.5,70.1,13.6,85,1
17,69175.0,83.4,39.8,61.1,85.4,2.4,70,0
12,140990.0,119.9,29.6,94.4,56.4,93.6,268,2
22,75601.0,112.9,28.6,98.9,84.0,92.1,179,2
17,142380.0,90.4,29.2,61.0,71.8,5.0,278,2
10,124925.0,119.0,38.4,55.6,20.3,17.3,148,2
65,54365.0,102.5,34.5,72.8,40.3,14.0,5,1
22,129546.0,107.1,36.0,51.2,59.5,28.1,147,2
90,16509.0,71.6,38.8,42.0,69.5,20.4,331,1
82,138757.0,76.1,38.7,96.7,25.2,94.6,167,2
50,94747.0,101.7,36.1,95.5,76.4,8.4,8,0
14,8159.0,115.0,28.0,49.8,63.5,21.2,177,2
64,96639.0,101.2,37.7,64.5,62.1,8.1,283,1
47,146137.0,76.7,28.1,89.9,43.4,98.0,115,2
29,10470.0,75.8,36.1,79.7,67.6,91.8,95,1
76,83203.0,112.2,35.3,63.7,22.2,71.7,330,2
36,112169.0,77.0,36.4,84.7,25.2,42.6,343,2
99,121539.0,96.0,33.0,93.8,78.7,19.0,55,1
52,62074.0,71.9,34.6,95.6,45.8,22.1,206,1
76,30625.0,74.0,39.3,62.7,47.8,44.3,104,1
7,6351.0,103.6,26.5,50.4,36.7,76.8,34,2
29,86959.0,104.5,29.6,94.8,55.6,26.5,208,2
11,67937.0,87.1,34.2,45.6,24.2,31.1,280,2
33,142312.0,80.8,39.5,83.3,44.0,60.0,354,2
6,9091.0,110.7,26.4,48.4,62.2,23.8,146,2
79,102809.0,80.9,25.3,63.4,57.3,58.4,286,2
32,3745.0,97.1,25.8,64.7,100.0,38.7,80,1
51,25715.0,118.4,25.8,49.5,51.1,3.4,49,2
75,68037.0,77.4,38.6,95.4,51.0,40.3,86,0
58,68231.0,117.0,35.8,40.2,60.3,92.0,190,2
87,102855.0,79.1,35.2,93.6,35.2,29.3,302,2
26,136532.0,98.4,32.8,93.0,90.1,32.3,0,1
98,95855.0,88.9,36.7,59.0,65.8,6.6,137,1
46,143030.0,118.2,27.3,82.3,35.4,61.5,135,2
98,132242.0,83.7,30.9,55.2,83.5,84.9,361,2
29,87675.0,90.0,32.4,85.5,22.7,35.3,153,1
4,125069.0,119.1,26.7,73.7,98.6,24.0,161,2
81,96387.0,96.8,31.3,58.0,89.2,95.7,18,2
99,11784.0,95.1,29.7,64.0,66.4,74.5,327,2
13,111085.0,82.9,25.5,81.4,28.9,56.7,242,2
39,14236.0,105.1,27.1,94.4,37.2,30.6,128,2
15,89112.0,70.7,36.5,47.8,42.4,22.1,175,1
29,105396.0,72.5,25.3,74.3,39.3,71.6,279,2
29,9979.0,100.0,39.0,55.2,59.8,52.2,83,1
75,34619.0,87.1,26.3,88.1,95.6,52.1,221,1
32,137351.0,117.7,37.0,44.2,55.5,7.4,324,2
2,92447.0,115.2,38.5,81.3,72.9,51.2,144,1
47,36943.0,105.7,39.1,50.5,75.1,82.3,105,2
78,103602.0,110.9,38.0,75.8,89.7,94.7,324,2
84,89516.0,103.4,29.3,90.1,22.7,10.7,10,1
22,75236.0,76.3,30.0,85.3,52.3,63.1,165,1
75,146428.0,108.3,31.4,85.2,82.8,56.8,195,2
27,102518.0,80.5,27.1,71.1,85.2,89.0,230,2
67,56316.0,86.2,25.3,93.4,94.2,75.1,146,1
81,120011.0,111.0,38.0,75.3,76.2,96.5,358,2
56,132687.0,96.8,33.3,95.1,39.6,96.0,237,2
92,18783.0,113.0,34.1,72.8,60.5,22.6,12,1
93,30083.0,80.7,38.9,70.4,22.6,72.5,218,2
21,32434.0,100.4,35.0,53.3,71.8,53.1,256,2
47,103682.0,74.2,35.4,72.7,64.3,21.5,1,1
80,90456.0,102.2,36.8,48.4,73.3,19.5,209,2
59,92849.0,108.1,26.7,92.2,94.4,8.1,364,2
84,141116.0,99.2,30.4,80.6,75.0,79.6,224,2
6,116387.0,83.3,39.5,99.6,45.6,32.5,193,1
19,19191.0,71.6,38.8,45.5,35.9,85.7,195,2
57,52126.0,76.0,38.3,54.4,88.4,60.8,259,2
69,65309.0,101.1,31.8,92.6,35.5,67.4,56,1
3,59394.0,116.7,37.9,63.7,32.9,29.2,112,2
1,100396.0,80.3,25.7,68.0,36.5,45.7,212,2
58,133784.0,106.8,27.2,91.6,60.7,41.2,278,2
38,45908.0,113.3,31.2,71.3,29.9,23.6,243,2
15,82782.0,96.0,32.3,51.6,95.0,83.3,116,2
34,118411.0,103.5,29.0,93.5,97.3,62.2,86,1
61,62433.0,110.8,30.3,41.9,97.9,3.7,262,2
35,25218.0,83.0,27.4,93.7,23.1,82.0,299,2
64,71243.0,84.8,32.3,43.0,95.7,10.6,112,1
25,8283.0,70.0,36.9,80.0,99.8,40.4,163,0
24,141358.0,118.2,34.9,44.3,95.4,57.1,3,2
12,11223.0,115.9,26.6,82.4,73.7,0.8,117,1
18,65769.0,108.2,32.3,42.0,76.1,65.3,22,2
15,79482.0,74.0,35.5,90.5,29.8,66.0,232,2
80,147796.0,92.4,32.9,68.0,89.9,65.3,89,1
27,24903.0,75.1,30.9,45.6,24.8,16.3,254,2
72,17165.0,70.8,34.3,82.4,45.4,25.6,91,0
60,1306.0,100.8,39.5,69.4,99.3,24.7,154,1
46,23336.0,118.0,26.4,51.5,53.8,96.0,306,2
89,31091.0,115.1,30.9,40.9,30.5,6.8,114,2
17,94587.0,104.8,31.1,65.1,97.5,42.9,206,1
93,32956.0,74.8,33.7,45.1,98.7,87.1,80,1
53,3078.0,83.7,27.3,45.7,35.0,76.9,102,2
8,123993.0,86.0,27.6,56.0,89.2,82.2,79,2
79,54839.0,108.2,29.3,77.8,51.2,97.2,102,2
27,53055.0,110.1,39.3,71.8,50.5,38.7,239,2
46,45372.0,89.3,36.0,44.1,41.0,31.0,264,1
50,146306.0,90.9,34.9,98.1,23.6,3.1,32,1
71,25517.0,72.2,37.3,93.2,41.4,15.0,34,0
3,134736.0,84.5,26.9,55.6,24.3,56.2,248,2
93,116520.0,92.6,37.9,47.3,93.9,15.8,49,1
64,11472.0,75.8,33.9,96.5,72.9,73.6,279,1
44,148009.0,92.7,30.0,67.7,90.9,3.7,241,1
53,40705.0,112.7,37.2,58.7,77.4,25.9,151,1
24,14787.0,99.1,37.0,69.4,30.5,69.5,146,2
60,124397.0,73.9,37.7,86.4,95.2,25.6,38,0
3,106001.0,79.6,26.7,50.1,92.0,72.9,188,2
20,92583.0,93.7,39.5,86.0,47.8,99.6,24,1
46,23397.0,88.1,39.4,85.0,28.9,79.7,243,2
15,71774.0,87.9,30.4,72.4,76.3,34.2,222,1
25,117083.0,96.5,26.0,92.0,78.3,90.1,229,2
94,45544.0,99.2,27.5,47.9,91.7,5.1,152,1
78,46753.0,109.8,39.9,75.7,24.2,72.5,287,2
71,471.0,87.0,33.4,67.0,31.3,2.3,107,1
17,26137.0,110.3,30.3,65.3,67.9,17.5,32,1
84,131311.0,86.9,29.3,55.2,69.5,98.8,362,2
9,66262.0,72.8,28.9,62.3,22.7,36.1,110,2
38,147635.0,97.7,35.0,46.5,51.8,82.0,120,2
48,59356.0,99.4,31.3,55.1,66.7,37.6,15,1
60,107278.0,116.7,39.5,56.3,79.0,84.0,226,2
63,42288.0,106.3,35.3,83.2,45.3,96.5,10,1
86,54571.0,115.9,36.9,42.9,58.7,43.6,202,2
2,28609.0,115.4,29.4,79.1,85.1,55.9,201,2
88,52059.0,100.2,26.2,53.3,96.3,62.9,97,2
72,82086.0,96.4,32.3,44.9,38.4,93.5,115,2
11,148766.0,97.9,29.7,58.0,40.2,25.7,280,2
64,99630.0,118.9,28.0,53.5,95.2,61.1,348,2
77,29887.0,108.7,39.3,73.1,51.7,32.5,231,2
81,6744.0,75.3,31.7,61.4,77.5,21.7,110,0
72,18953.0,108.9,27.6,98.0,69.0,8.5,351,1
21,84383.0,78.5,28.0,97.8,42.8,62.1,11,1
18,114774.0,92.4,29.2,66.6,72.3,88.2,20,2
94,141063.0,80.5,40.0,87.7,72.4,35.1,126,1
64,2373.0,104.5,29.0,40.8,67.4,55.3,284,2
82,78414.0,113.9,29.9,72.9,28.0,64.2,120,2
95,70630.0,84.5,34.9,84.6,99.6,41.5,123,0
38,98408.0,74.1,29.4,53.0,52.0,90.3,32,2
32,83937.0,84.9,28.2,43.7,71.1,36.3,169,1
11,103056.0,103.6,27.4,49.4,90.9,12.5,76,2
45,98712.0,86.4,29.7,66.5,53.9,14.4,296,2
89,17552.0,83.9,26.6,70.4,81.9,89.1,329,2
33,119958.0,79.2,25.3,62.9,97.7,98.8,62,2
41,18485.0,94.9,37.1,66.4,48.7,28.9,269,1
8,104780.0,83.8,27.1,68.2,52.4,14.4,215,2
11,62422.0,106.6,36.6,86.2,92.4,48.2,189,1
86,77078.0,73.8,37.0,46.3,32.8,71.0,74,2
51,135495.0,103.2,33.1,86.1,22.3,61.2,173,2
88,133483.0,81.9,29.6,81.3,92.7,95.1,66,1
41,122678.0,94.5,27.2,84.5,85.7,81.8,92,2
17,76522.0,84.3,36.1,84.1,97.8,86.9,52,1
76,110436.0,106.1,34.0,68.2,24.7,54.2,93,2
46,76935.0,117.3,34.8,52.7,32.5,32.7,112,2
32,130441.0,115.9,25.1,72.2,28.4,70.2,228,2
79,60416.0,99.2,38.9,97.5,74.7,43.9,249,1
80,145535.0,93.1,26.0,75.3,68.5,28.8,208,2
54,139848.0,110.9,30.5,40.7,48.7,15.2,181,2
86,111240.0,104.2,31.0,43.6,24.6,52.8,266,2
92,41912.0,79.2,25.0,99.6,71.2,59.4,280,1
20,19748.0,111.0,32.5,44.3,65.6,56.9,154,2
33,128206.0,91.4,36.3,42.8,29.0,11.7,82,2
74,24795.0,79.4,37.3,61.2,92.7,57.0,185,1
40,128139.0,84.1,38.2,98.2,35.9,16.8,348,2
32,73615.0,83.4,32.3,59.1,79.5,66.4,138,1
97,60984.0,96.0,34.5,64.6,90.8,42.9,54,1
2,135479.0,81.7,26.2,78.0,66.4,84.9,18,2
97,90578.0,76.2,32.3,41.4,39.7,77.8,347,2
33,86492.0,76.2,27.3,93.9,44.7,72.4,345,2
77,83815.0,99.2,30.5,71.2,90.9,70.1,266,2
30,55675.0,106.7,29.9,68.0,43.9,56.0,141,2
33,117846.0,86.1,31.4,91.6,79.7,6.1,315,1
77,37920.0,71.7,33.6,97.2,99.2,65.5,163,0
26,140834.0,76.4,38.5,65.4,100.0,46.7,251,1
22,134098.0,115.7,30.9,50.3,62.7,47.0,231,2
66,50622.0,94.7,39.7,88.9,86.1,37.9,296,1
38,109420.0,92.7,36.4,64.2,99.2,92.9,362,2
90,85983.0,71.9,32.7,96.1,50.0,24.9,59,0
46,50647.0,106.4,34.7,97.0,40.2,31.7,21,1
15,148278.0,96.4,26.5,46.9,29.1,96.3,125,2
98,3786.0,80.1,37.7,97.4,31.3,81.0,102,1
44,37897.0,75.5,33.7,62.1,88.3,1.4,220,1
49,78011.0,89.2,39.8,78.8,67.1,90.6,109,1
75,78293.0,111.9,34.5,42.1,89.9,22.7,57,1
61,88340.0,113.3,37.5,93.3,83.2,70.6,64,1
67,112751.0,100.1,37.0,78.5,73.9,55.3,57,1
6,93522.0,106.4,30.2,78.6,68.7,53.7,157,2
9,90042.0,75.8,28.9,94.1,23.9,71.8,75,2
6,8027.0,99.4,31.5,70.5,89.8,20.7,18,0
73,56480.0,103.3,32.0,64.6,53.4,15.9,189,2
95,34808.0,80.0,28.6,92.0,64.8,65.2,249,1
32,39806.0,114.0,38.4,84.5,21.8,29.1,359,2
41,83151.0,79.7,33.1,96.9,94.9,97.4,362,1
76,29926.0,85.7,39.7,96.4,92.2,45.2,78,0
8,44092.0,101.0,37.2,62.9,63.5,11.2,83,0
72,35563.0,101.9,33.3,66.8,66.2,68.6,171,1
50,142275.0,105.0,39.2,55.4,76.4,30.6,211,2
92,141700.0,75.6,32.6,79.6,41.2,14.9,148,1
62,91491.0,112.5,38.3,61.9,37.8,42.3,9,2
84,138678.0,96.6,30.4,87.2,73.9,96.4,29,1
62,117872.0,93.6,30.7,47.3,28.4,41.1,279,2
7,88492.0,119.1,31.3,47.0,56.3,34.7,54,2
75,965.0,107.0,33.2,52.3,59.4,44.5,359,2
84,115877.0,75.9,33.3,45.1,50.5,1.2,126,2
80,105373.0,107.8,32.4,77.2,34.8,13.3,179,2
4,92288.0,74.8,29.6,48.8,48.4,85.0,231,2
6,114064.0,71.4,38.9,49.6,47.0,97.8,92,2
58,76938.0,90.2,33.8,40.9,59.9,15.8,7,1
22,105612.0,119.7,31.1,86.9,74.0,53.6,246,2
26,140276.0,78.7,34.8,88.7,97.5,96.6,330,2
3,56371.0,103.6,36.5,49.7,31.5,15.7,195,2
41,106218.0,78.7,39.4,84.4,89.8,18.6,162,1
60,71353.0,106.2,32.5,66.0,42.7,92.7,39,2
14,101160.0,95.3,26.7,54.4,67.3,70.6,253,2
75,114434.0,104.0,31.6,77.3,63.7,15.2,84,1
82,6818.0,80.1,32.2,50.7,64.6,39.3,271,1
12,96990.0,107.3,38.5,85.4,77.9,5.6,77,1
87,34011.0,119.8,30.9,42.9,50.5,43.3,212,2
12,100505.0,103.3,39.3,97.5,45.5,77.8,303,2
13,70250.0,94.7,32.3,44.3,88.2,55.4,254,2
25,116033.0,116.2,39.6,74.8,37.6,64.7,90,2
45,18510.0,70.8,25.1,94.1,34.4,32.7,192,1
19,93948.0,106.5,38.5,40.7,21.2,16.1,252,2
55,41771.0,114.4,39.0,69.9,36.8,1.3,277,2
45,127947.0,73.1,39.4,61.0,61.5,82.1,142,2
8,139258.0,92.5,25.2,74.8,63.1,63.7,243,2
93,149460.0,80.2,27.6,53.5,40.4,22.9,211,2
53,119401.0,98.3,34.8,43.9,25.8,41.8,194,2
55,113060.0,102.5,25.4,77.6,79.6,80.1,269,2
32,32325.0,85.1,26.0,65.0,80.6,53.9,328,1
51,50401.0,93.0,28.3,77.3,99.8,30.0,18,1
44,69852.0,84.0,32.7,52.6,92.0,26.7,39,1
82,116007.0,88.5,33.2,60.3,94.1,21.8,97,1
70,137245.0,78.0,25.5,73.7,83.9,82.4,3,2
18,28371.0,114.3,27.6,75.6,69.2,58.2,32,1
83,138355.0,70.5,32.5,62.3,30.3,70.9,298,2
22,104344.0,114.1,33.9,56.8,69.8,86.0,164,2
37,91616.0,98.6,27.2,56.4,24.5,98.7,26,2
96,29976.0,86.6,31.0,50.5,90.8,24.9,172,1
56,8329.0,106.2,38.6,59.5,58.5,18.1,336,2
59,85270.0,95.4,40.0,52.0,75.8,46.2,112,1
3,97727.0,95.0,39.8,78.0,24.2,3.5,94,1
28,31617.0,75.5,38.2,74.1,62.7,79.2,318,1
74,83468.0,89.5,30.9,63.0,44.1,88.4,232,2
35,128474.0,82.1,35.3,59.5,42.8,68.6,133,2
61,125260.0,70.8,31.2,54.3,51.2,26.8,123,2
93,139103.0,88.0,34.7,72.1,20.1,12.3,350,2
54,54883.0,74.5,29.6,95.1,57.3,38.2,322,1
63,47707.0,82.8,34.1,81.1,58.9,83.3,352,1
79,112414.0,74.6,32.9,84.7,89.1,34.8,115,1
97,64667.0,75.0,25.4,90.1,55.9,3.4,12,1
7,13132.0,80.0,36.9,61.1,49.1,27.4,319,1
76,42420.0,120.0,25.2,43.8,99.6,99.0,164,2
49,62787.0,70.1,29.4,77.4,65.7,67.7,207,2
94,43877.0,101.9,25.1,51.3,57.8,90.1,84,2
85,49831.0,77.1,30.6,74.1,59.7,77.5,247,2
31,44066.0,116.0,25.9,84.4,84.7,54.0,55,1
58,6225.0,74.7,38.7,87.0,47.3,14.9,171,0
61,95564.0,117.8,31.2,58.1,51.1,34.9,140,2
24,89594.0,100.5,31.9,70.7,80.5,58.4,131,1
20,98008.0,70.1,30.2,77.3,25.8,87.1,200,2
37,28846.0,114.7,34.4,89.2,89.2,26.9,288,1
4,44348.0,96.1,36.8,85.7,54.4,12.1,308,1
92,92942.0,83.1,34.7,99.3,66.5,55.9,356,1
20,89944.0,108.4,36.2,40.5,80.6,17.7,344,2
60,75950.0,116.3,38.6,66.2,41.3,61.0,178,2
24,52562.0,94.2,38.0,55.4,91.2,26.4,28,1
50,136940.0,85.8,35.1,47.2,98.3,23.1,306,2
49,50966.0,109.4,28.2,94.7,59.5,39.9,305,2
51,68343.0,104.1,34.6,99.9,95.0,59.3,35,1
96,101717.0,114.4,32.6,50.8,20.1,54.5,108,2
36,81453.0,104.6,35.8,42.3,91.5,24.5,315,2
98,52033.0,82.2,37.5,56.5,44.9,89.1,145,2
66,65347.0,116.6,36.1,90.1,44.9,11.0,275,2
79,119172.0,75.2,37.7,57.6,38.2,3.9,145,2
34,41719.0,83.4,26.0,43.4,45.4,60.3,167,2
36,21338.0,96.0,25.5,43.1,37.1,12.3,256,2
6,46974.0,98.3,28.9,65.6,92.5,50.5,274,2
39,127430.0,70.8,38.5,95.9,91.9,95.2,86,1
42,13348.0,109.0,37.4,57.2,28.2,69.9,153,2
58,148754.0,88.1,35.2,65.6,31.4,61.7,284,2
12,81150.0,90.3,35.5,46.1,89.0,57.5,314,2
3,147727.0,110.5,35.9,69.6,51.9,18.0,318,2
18,140849.0,89.0,39.1,81.8,33.5,43.3,97,1
40,67922.0,72.4,37.5,56.3,60.9,34.3,210,1
21,29774.0,78.8,34.4,57.8,53.3,95.3,47,1
15,24733.0,117.8,35.0,90.5,37.5,24.2,317,2
97,35998.0,73.5,28.2,40.6,77.7,47.2,273,1
99,106520.0,87.7,34.9,78.2,70.5,93.8,193,2
26,40942.0,95.2,31.4,63.6,28.0,78.9,251,2
8,51214.0,94.7,27.3,57.9,94.0,96.5,282,2
94,67317.0,70.2,37.1,79.5,64.7,60.8,261,1
87,136985.0,95.1,32.7,90.1,40.0,33.4,261,2
42,28409.0,89.2,39.7,73.5,36.5,82.7,30,1
44,754.0,118.6,29.2,41.9,30.9,29.1,104,2
14,9014.0,78.0,32.2,67.7,54.0,16.5,349,1
78,135715.0,87.7,31.7,67.8,30.8,70.6,311,2
2,97127.0,91.0,26.8,72.6,53.3,63.9,168,2
37,40956.0,89.5,31.4,80.3,31.9,87.9,235,2
69,26579.0,103.3,29.3,41.2,72.5,96.2,273,2
38,44140.0,80.8,27.4,70.1,82.8,85.7,342,2
41,17220.0,81.1,29.2,75.3,64.0,6.0,229,1
62,141230.0,106.5,28.5,60.6,74.4,66.5,22,2
60,117631.0,95.0,36.0,80.1,95.1,78.5,163,1
14,69359.0,90.8,25.5,53.7,71.1,98.2,280,2
89,129744.0,78.5,34.3,59.0,49.1,37.5,6,1
84,37419.0,79.4,36.4,97.8,56.0,17.0,209,1
2,107568.0,70.5,32.2,60.9,88.8,85.3,252,2
70,128420.0,74.6,39.0,60.8,30.5,31.7,132,2
17,53515.0,97.8,35.6,75.7,46.1,59.8,273,2
89,113620.0,114.6,36.2,98.3,66.2,39.0,105,1
28,44261.0,84.4,28.0,99.0,74.1,40.2,231,1
66,44829.0,86.4,36.7,74.8,81.1,73.2,32,1
35,16059.0,75.8,37.5,40.1,45.5,36.1,78,1
5,66009.0,89.4,30.4,94.0,31.7,69.3,34,1
65,109457.0,71.9,28.2,74.2,96.4,1.4,109,1
40,141033.0,115.9,30.8,62.0,26.1,32.5,320,2
76,90570.0,103.7,36.1,89.8,27.7,31.9,62,1
56,129470.0,119.5,31.3,64.0,59.6,74.9,327,2
36,123374.0,114.1,36.0,42.0,85.5,31.5,296,2
45,26001.0,93.6,26.7,89.3,82.0,63.3,177,1
23,72873.0,96.0,37.1,72.8,95.0,68.9,363,2
47,17539.0,79.5,28.8,60.3,31.3,65.8,231,2
31,102323.0,93.1,28.7,55.1,50.1,60.3,103,2
11,142485.0,115.2,33.9,75.6,42.6,41.4,293,2
10,20563.0,72.5,26.1,52.5,88.9,37.3,34,1
67,110082.0,113.2,25.4,59.4,59.1,56.5,193,2
14,94836.0,87.0,28.9,78.2,22.1,6.4,173,2
80,87541.0,115.0,33.1,92.9,76.6,87.6,101,2
74,58518.0,117.0,38.6,72.0,51.1,82.5,323,2
93,53270.0,103.5,37.7,85.5,62.5,34.6,292,1
10,6787.0,103.2,32.4,85.8,91.5,56.7,84,0
76,32686.0,92.6,25.6,79.9,40.5,93.2,200,2
94,2277.0,111.8,33.0,54.8,39.2,27.2,172,2
1,87213.0,118.1,35.6,92.0,41.1,74.2,28,2
5,15878.0,108.8,30.1,66.2,47.0,8.3,296,2
20,130953.0,101.1,26.7,42.7,28.6,52.3,55,2
8,78471.0,100.3,29.2,54.7,75.8,88.4,15,2
43,104953.0,112.5,36.6,85.9,36.6,55.2,139,2
76,61629.0,97.1,30.3,44.1,94.1,61.6,65,1
1,84087.0,110.2,37.2,48.8,37.3,90.8,146,2
57,141399.0,95.4,29.8,81.7,40.5,71.5,157,2
64,12410.0,73.1,27.5,93.6,43.8,69.6,68,1
84,38091.0,89.2,31.5,78.0,81.5,58.6,22,0
28,116998.0,92.2,31.8,53.3,54.2,63.3,189,2
37,14811.0,77.1,25.2,43.2,85.5,80.4,247,2
47,11349.0,75.1,26.8,76.9,82.8,97.9,308,2
76,54231.0,96.8,27.8,42.8,94.4,79.5,144,2
37,13825.0,74.3,26.7,76.8,80.5,70.8,304,2
49,87762.0,85.1,30.1,53.5,24.2,13.6,176,2
44,33941.0,107.2,39.5,94.3,87.0,81.7,194,2
56,134355.0,118.2,32.6,68.5,95.0,73.6,12,2
28,117525.0,105.9,34.4,53.4,99.5,77.0,363,2
79,104956.0,119.6,30.3,91.2,30.0,23.1,165,2
6,92542.0,104.9,29.9,55.2,69.1,90.3,149,2
61,129520.0,84.7,25.3,58.4,36.0,9.7,340,2
20,33459.0,103.6,32.5,90.1,41.0,25.4,44,0
78,130966.0,105.1,32.3,58.5,79.6,66.3,173,2
2,118424.0,88.6,27.4,64.6,98.2,67.4,166,2
73,112224.0,70.9,36.5,60.9,67.6,31.3,196,1
37,84188.0,105.2,32.4,47.0,88.0,70.2,205,2
20,36937.0,71.1,30.1,42.3,20.7,38.8,81,1
26,63532.0,101.6,27.2,83.5,22.9,0.0,67,1
29,119036.0,78.2,33.3,78.7,67.7,16.3,96,1
1,4767.0,98.3,36.3,56.9,51.1,88.3,166,2
35,117308.0,95.2,29.2,57.7,91.2,22.3,76,2
70,36011.0,70.7,28.3,96.7,44.2,11.3,236,1
59,21646.0,88.1,32.8,99.3,54.6,68.2,195,1
69,17355.0,100.1,27.3,68.4,62.2,44.1,290,1
33,4088.0,112.4,35.0,88.1,41.8,79.7,135,2
51,78538.0,114.4,34.1,84.2,92.7,86.1,307,2
78,32739.0,94.2,26.3,57.8,57.2,84.6,295,2
12,148415.0,106.4,25.5,43.5,53.9,31.3,35,2
20,86166.0,85.8,34.3,48.6,88.0,50.6,247,2
53,20683.0,87.1,29.4,90.3,45.0,65.0,253,1
88,103314.0,79.7,26.3,83.9,85.4,32.2,213,1
43,134662.0,98.1,36.4,79.9,29.8,4.1,251,2
98,111777.0,85.7,29.7,47.8,34.6,49.6,69,2
89,11466.0,74.2,31.9,78.4,96.1,1.3,233,1
50,134383.0,104.3,28.6,86.3,87.4,95.1,328,2
29,119089.0,105.4,34.4,91.6,51.0,79.7,15,2
57,23746.0,88.0,29.5,40.8,71.1,19.2,173,1
39,7768.0,73.8,39.5,81.1,95.4,28.8,186,0
95,83597.0,91.3,35.5,41.1,36.9,98.3,293,2
56,23405.0,92.1,27.1,82.4,24.7,37.4,224,1
43,125189.0,103.4,31.3,78.1,63.0,78.4,273,2
50,53750.0,85.8,30.8,48.9,31.4,44.7,11,1
23,136934.0,104.1,33.0,86.0,35.0,86.4,309,2
44,84853.0,113.6,37.6,44.1,91.3,70.4,218,2
38,27401.0,81.9,33.8,89.6,20.6,2.3,0,0
84,20940.0,118.9,25.9,55.7,85.3,29.4,110,2
23,86471.0,89.3,34.8,81.3,61.4,55.8,276,1
45,114283.0,83.4,25.1,95.4,64.7,92.6,128,2
52,117226.0,91.1,36.7,60.4,73.7,10.2,92,1
80,41364.0,74.7,35.0,70.2,54.5,60.1,38,1
50,30637.0,76.3,29.6,67.8,29.2,30.2,315,2
8,2513.0,90.7,29.4,49.5,28.2,88.9,158,2
85,101880.0,108.1,37.0,75.4,80.3,76.5,185,2
1,11485.0,115.0,36.8,84.6,37.7,37.0,352,2
8,63114.0,103.2,30.3,95.0,22.2,16.7,255,2
29,90252.0,75.3,29.5,91.0,98.4,1.1,238,1
96,140566.0,103.6,33.4,70.6,98.4,62.1,103,2
5,46770.0,101.8,25.1,83.1,50.3,40.6,28,1
86,37466.0,110.3,26.2,88.0,22.0,31.5,88,1
47,98124.0,111.3,26.9,69.6,78.2,98.6,50,2
34,92886.0,113.4,27.8,46.9,86.5,46.6,363,2
65,49816.0,90.7,32.7,66.3,30.0,75.0,146,2
55,139215.0,104.9,39.9,90.5,30.8,17.7,313,2
90,126729.0,83.4,34.8,75.8,85.8,1.3,35,1
43,33597.0,120.0,25.9,83.5,93.8,41.8,283,1
74,35871.0,78.8,32.9,51.1,83.3,66.6,100,1
30,76845.0,70.5,32.4,97.9,36.1,50.7,106,1
