customer_id,vehicle_type,seats_needed,is_ev_preferred,distance_km,booking_hour,day_of_week,price_range,vehicle_id
7,Van,7,0,177.07,17,4,2,13
52,Van,2,1,191.53,10,2,1,17
14,Bike,2,0,71.81,3,0,2,30
73,EV,4,0,25.59,17,3,1,40
15,Truck,7,1,41.73,18,1,0,24
21,Bike,2,1,102.6,12,2,1,39
35,Van,4,0,159.68,3,0,1,18
66,EV,4,0,34.28,9,4,2,41
91,Bike,7,1,133.65,21,0,2,32
2,EV,5,0,68.1,4,3,0,47
35,Van,7,1,71.53,2,2,2,14
82,Bike,5,1,134.07,15,0,2,32
78,Van,4,0,96.06,7,5,2,15
20,Car,2,1,163.35,23,2,0,45
82,Van,8,1,35.4,6,2,0,14
10,EV,4,1,159.04,18,4,0,5
25,Truck,2,1,17.53,13,6,2,25
66,Van,4,1,42.84,14,1,2,11
25,Truck,7,0,132.95,16,6,0,25
54,Car,5,0,171.71,20,5,2,41
33,Bike,4,1,54.27,0,3,2,32
36,Bike,2,0,68.8,5,0,1,31
95,Truck,7,0,109.74,22,6,0,20
14,Bike,8,1,46.26,14,1,0,30
65,Van,7,1,163.18,11,4,2,18
80,Truck,5,0,155.86,20,1,2,23
54,EV,7,1,33.33,19,2,1,5
52,Van,8,1,95.45,1,2,0,19
3,Van,2,0,156.09,4,3,0,16
99,Van,4,1,70.78,8,5,2,11
41,EV,5,0,128.46,19,0,0,49
6,Car,8,0,14.79,13,0,2,48
25,Bike,5,0,123.69,17,4,1,33
13,Truck,7,0,34.77,21,3,2,29
98,Car,5,0,166.96,7,0,1,49
8,Truck,8,1,74.31,1,5,2,20
21,Bike,4,1,59.9,8,2,1,37
98,EV,4,0,168.97,6,3,1,43
68,Van,5,1,14.78,17,1,0,16
25,Van,2,0,82.34,15,6,2,12
79,EV,5,0,77.15,20,6,0,48
68,Car,7,1,60.54,4,3,0,44
45,Car,4,0,182.79,22,3,2,44
60,Truck,4,0,151.43,14,5,0,22
12,EV,4,1,17.47,4,5,0,9
32,Car,2,0,144.36,10,0,0,42
96,EV,2,1,107.82,21,6,2,2
92,Bike,8,0,180.67,13,4,0,38
13,Van,5,0,66.02,18,4,0,18
31,Van,5,0,116.96,2,5,0,19
78,Van,7,0,102.65,23,0,2,13
20,EV,4,0,100.46,9,0,1,43
18,EV,2,0,93.94,5,0,1,49
93,Truck,7,1,45.1,2,5,1,25
60,Van,7,1,152.36,1,4,1,18
63,Truck,2,0,93.01,12,0,0,27
6,Van,5,0,191.91,17,5,2,19
32,Truck,4,0,55.86,1,1,0,22
93,Truck,5,1,138.14,14,1,2,25
43,Bike,7,1,188.44,4,2,0,36
2,Truck,4,0,134.37,14,1,1,25
60,EV,8,1,174.9,20,3,1,3
23,Truck,7,0,166.36,16,2,2,28
83,Van,5,0,75.22,1,1,0,13
31,Truck,5,0,122.02,17,3,1,21
5,Car,5,0,35.47,14,1,2,48
83,Van,2,0,109.43,19,5,0,12
34,Car,7,0,49.93,22,6,2,45
10,Van,4,1,150.03,2,3,0,14
89,EV,5,0,107.97,4,0,0,41
2,EV,5,0,85.19,10,5,0,40
11,EV,2,0,57.42,8,6,2,48
50,Car,4,0,199.75,4,3,2,42
31,Bike,7,0,18.98,0,5,0,36
56,Van,8,0,13.49,13,0,1,18
79,EV,2,0,47.37,4,3,0,48
73,Van,7,0,194.36,7,3,2,19
87,Car,8,0,195.95,20,6,0,45
83,Bike,5,0,132.71,13,5,2,37
9,Car,5,1,176.62,15,1,0,48
99,Van,4,1,46.72,5,3,0,12
21,Bike,8,0,194.55,7,1,1,35
73,Bike,5,0,32.84,1,3,1,34
28,Car,5,0,24.72,18,4,2,46
62,EV,4,0,26.88,8,2,0,46
7,Van,7,0,116.76,4,1,2,18
80,Truck,5,0,157.29,4,1,0,20
16,Truck,2,0,76.5,18,6,0,25
97,Car,2,1,195.69,3,0,0,44
4,Van,7,0,89.71,15,4,1,13
4,Van,8,0,34.34,15,0,2,19
40,Car,4,0,95.86,15,4,0,40
17,Van,2,1,137.41,6,4,0,13
52,EV,2,1,167.28,17,5,2,7
93,Car,7,0,94.46,23,5,2,43
52,EV,8,1,120.75,20,5,0,1
36,Van,8,0,57.13,0,3,1,19
38,Car,7,1,130.95,2,6,1,40
50,Van,2,1,197.26,20,0,0,10
63,Car,4,0,14.57,7,2,1,49
63,Van,2,1,177.87,0,4,2,14
62,EV,8,0,114.65,6,4,1,46
99,EV,2,0,54.16,6,6,2,48
7,Van,4,0,191.2,7,1,2,17
27,Car,5,1,99.25,18,3,2,41
92,Truck,2,0,69.68,16,2,2,28
86,EV,7,0,40.39,10,5,1,43
14,EV,5,1,52.67,14,4,2,5
71,Truck,7,0,167.41,8,1,0,24
86,Van,7,0,124.81,16,0,2,13
5,Car,7,0,183.08,10,4,0,45
55,Van,2,0,50.23,5,1,2,10
2,Bike,8,0,28.62,8,0,2,31
62,EV,5,0,6.19,17,3,1,43
91,Bike,4,1,104.03,19,5,2,33
21,EV,8,1,199.67,1,6,2,8
79,EV,2,0,140.52,3,0,1,48
21,Bike,7,0,65.14,17,4,1,33
10,Bike,4,0,175.99,0,2,0,35
87,Van,5,1,157.44,10,0,1,13
58,Bike,8,0,8.01,2,2,0,33
39,Van,8,0,164.29,7,2,2,18
5,Van,4,1,63.6,4,0,0,13
65,Van,2,0,34.19,19,6,1,15
13,EV,5,0,49.13,20,6,2,48
85,EV,4,1,96.37,21,3,0,3
90,Bike,7,1,87.85,21,6,0,36
85,EV,5,0,61.33,4,0,0,46
53,Bike,8,1,38.58,10,6,2,30
82,EV,4,0,153.64,11,1,0,41
45,Car,8,1,198.07,21,5,0,44
32,Car,8,0,156.67,8,2,1,47
36,Bike,8,1,62.71,20,5,0,35
81,EV,2,1,52.74,12,4,2,7
99,EV,8,1,47.44,21,2,1,3
60,Van,7,1,31.66,19,4,2,15
11,Truck,7,0,112.51,2,1,1,28
63,Bike,5,0,123.05,12,1,1,32
21,Truck,8,0,142.57,21,5,0,25
52,Truck,8,1,137.64,10,1,2,26
55,Bike,4,1,62.0,10,0,0,34
26,EV,2,0,69.41,20,2,1,49
68,Bike,5,1,137.9,19,4,0,37
34,Truck,8,1,73.14,20,6,1,27
52,EV,4,1,46.46,6,5,1,6
82,Car,2,1,78.0,16,5,2,46
99,Bike,5,0,58.06,15,1,2,32
93,Bike,5,0,22.22,13,1,2,36
52,EV,8,0,166.88,0,4,2,46
29,Car,5,0,171.36,10,2,0,43
38,Car,4,1,47.85,12,2,2,49
42,EV,5,1,17.63,0,5,2,4
21,Van,7,1,149.07,1,4,2,12
42,Bike,4,1,46.25,8,5,1,39
13,Bike,2,0,81.72,12,6,1,36
64,Truck,2,0,17.51,4,3,2,24
17,EV,8,0,49.12,8,2,1,42
9,Truck,8,0,159.62,12,4,1,25
41,Truck,7,0,161.86,4,6,0,25
1,Car,2,0,45.38,14,4,1,45
2,Bike,2,0,70.5,6,5,0,31
60,Truck,2,0,31.18,13,1,1,29
48,Car,2,1,19.46,15,4,2,46
29,EV,5,0,198.47,5,5,1,46
97,Truck,4,0,132.84,1,0,1,29
10,Bike,4,0,110.71,15,1,0,33
58,Truck,7,1,154.27,18,1,2,25
60,EV,5,0,168.82,4,2,0,43
21,Truck,2,0,162.31,3,3,2,23
28,Bike,2,1,8.23,13,2,2,35
75,Car,8,0,41.43,5,0,0,48
34,Bike,8,1,132.71,7,5,1,36
8,Car,7,0,78.27,23,1,2,41
59,Van,2,0,196.58,2,1,1,15
86,Bike,7,0,134.75,3,6,0,34
72,Bike,5,1,191.53,0,4,0,35
49,EV,4,0,44.28,1,3,0,47
79,Truck,2,0,173.47,12,3,0,27
17,Car,5,0,67.66,8,4,2,42
60,Car,2,0,197.97,11,0,0,48
87,EV,8,0,35.75,9,3,1,45
88,EV,7,1,105.69,9,1,1,7
45,Truck,8,1,159.6,17,0,2,28
83,Truck,4,0,89.37,11,2,0,26
69,Bike,8,0,96.28,21,2,2,39
32,Van,2,1,197.34,15,0,2,18
44,Truck,8,0,87.94,22,1,2,20
65,EV,2,0,122.79,5,6,0,40
87,Truck,4,0,15.64,23,2,1,22
8,Car,8,1,169.23,23,5,1,48
77,Van,7,1,131.39,20,1,2,10
72,Bike,7,1,83.78,23,4,2,30
87,Car,7,0,8.15,9,3,1,44
43,Car,8,0,120.38,14,6,1,47
1,Van,8,1,7.47,8,6,0,11
51,Bike,8,0,5.23,23,0,2,33
24,EV,2,1,125.14,1,3,0,6
99,Bike,4,1,41.86,17,4,1,30
24,Truck,7,0,42.42,11,2,1,23
17,Car,2,1,132.39,2,6,1,43
5,Truck,7,0,15.47,6,5,1,28
20,EV,2,1,66.11,8,1,0,9
21,Truck,8,0,34.14,7,6,1,25
58,Bike,7,0,118.13,5,6,2,37
31,Truck,8,1,134.04,0,1,1,29
11,EV,7,1,145.62,13,4,2,4
52,EV,5,0,54.77,15,0,1,49
15,EV,2,0,22.4,15,6,0,47
83,Bike,5,0,20.34,3,6,2,32
7,EV,2,0,88.1,5,3,0,41
28,Car,4,0,189.44,14,5,1,45
51,EV,7,0,47.46,21,2,0,44
58,Truck,4,0,55.06,7,0,1,27
5,Truck,4,0,24.67,0,5,0,20
5,Truck,2,0,123.09,12,5,0,29
94,Bike,5,0,137.58,17,4,2,32
96,Truck,8,0,130.37,17,4,1,26
8,Bike,2,1,172.92,12,1,0,39
64,Bike,8,0,99.85,21,2,1,33
10,EV,4,1,31.22,13,0,2,5
38,Car,8,1,61.43,10,1,0,47
96,EV,5,1,134.17,6,6,1,1
92,EV,2,1,124.56,17,2,0,1
81,Bike,5,1,108.55,20,3,0,36
95,Bike,5,0,138.18,21,3,0,38
8,Truck,2,0,129.29,3,1,0,23
25,Truck,5,1,176.86,16,0,2,27
73,EV,7,0,119.27,18,2,2,49
66,Van,7,1,156.83,13,3,1,16
79,Van,7,0,53.5,9,3,1,11
50,Truck,8,1,137.25,5,0,0,24
67,Van,5,0,180.93,17,1,0,18
49,Truck,2,0,80.22,3,4,0,28
36,Bike,2,0,156.93,10,6,2,32
68,EV,8,1,146.33,12,5,0,3
78,Car,2,1,16.61,7,6,1,41
41,EV,7,0,118.39,9,2,0,46
89,Truck,5,1,30.39,22,3,2,25
62,Truck,2,0,193.63,10,5,0,24
10,EV,2,0,163.22,2,5,2,46
21,Truck,4,0,26.4,14,4,2,23
36,Van,4,0,28.74,7,5,2,14
12,Van,4,0,120.92,19,0,2,18
91,Truck,5,0,72.25,17,1,1,28
2,Truck,7,1,11.81,20,2,2,23
13,Van,7,1,110.62,0,0,1,15
53,Truck,7,0,80.63,23,1,1,21
32,Truck,5,0,24.71,7,0,0,22
95,EV,5,0,161.37,2,3,0,48
16,Car,4,0,183.44,0,3,2,45
32,Van,2,0,152.54,19,4,0,17
32,EV,8,0,165.37,15,0,2,44
98,Car,8,1,47.22,8,6,0,41
11,Truck,2,1,56.4,16,5,2,26
10,Truck,4,0,45.66,15,3,0,25
15,EV,2,0,154.19,22,1,0,41
17,Truck,2,0,189.84,5,4,1,25
40,Bike,8,1,144.78,22,5,0,37
18,EV,4,0,176.89,6,2,0,40
55,Car,5,0,129.55,23,0,2,43
73,EV,8,1,80.59,15,6,1,1
25,Van,5,0,88.02,7,3,2,11
59,EV,4,0,19.69,9,6,0,40
78,Truck,2,0,11.13,13,5,2,25
89,Truck,7,0,140.62,10,1,1,25
22,Bike,7,0,90.49,1,0,2,30
30,Bike,4,0,112.68,11,6,0,33
84,Bike,7,0,113.74,19,1,2,33
85,Car,5,0,59.09,19,4,0,47
44,Bike,7,1,97.8,12,3,1,35
32,Car,4,0,96.8,14,3,1,41
51,Bike,4,0,80.74,11,4,2,34
46,Car,5,1,165.03,12,1,1,43
21,EV,7,1,92.98,7,6,2,4
99,EV,7,1,122.71,15,0,0,8
32,Truck,2,0,179.63,2,1,2,24
94,Car,8,0,173.92,12,0,0,42
39,Van,4,1,178.63,11,5,1,19
12,Truck,2,1,57.65,18,4,0,23
47,EV,4,0,11.82,1,2,0,40
18,Car,2,1,55.91,0,0,0,45
21,Bike,8,0,59.35,7,3,0,39
13,Van,2,1,182.33,8,5,0,13
21,EV,4,1,131.6,7,3,2,6
8,Truck,7,1,20.93,20,5,0,21
46,Car,4,1,31.4,16,3,0,44
7,Van,5,1,35.36,8,1,0,18
23,Car,5,0,127.93,5,6,0,47
96,Bike,5,0,148.41,14,1,0,32
75,Truck,5,0,172.63,22,1,0,20
86,Car,8,0,188.42,23,6,1,49
22,EV,7,1,44.33,12,5,2,3
89,Truck,7,0,65.41,20,5,0,27
22,EV,4,0,51.86,21,6,2,42
92,Car,2,0,74.96,11,3,1,44
29,Truck,4,1,183.36,12,0,1,21
13,EV,4,0,117.15,6,5,0,40
82,Bike,4,0,148.95,22,3,2,39
2,Bike,4,0,100.57,17,0,0,34
29,Car,7,1,10.63,13,6,1,44
85,Truck,2,0,17.52,10,1,1,25
79,Van,4,1,109.89,13,5,2,11
52,Truck,7,0,145.16,16,2,0,28
27,Bike,4,0,46.99,23,1,2,31
50,EV,5,1,145.77,20,4,2,2
95,Van,4,0,163.08,1,0,1,14
79,Car,4,0,85.32,18,2,2,48
23,Van,8,0,150.55,15,1,1,13
88,Car,5,0,83.79,21,5,0,45
44,Van,2,0,137.28,9,2,2,11
77,Car,4,0,153.98,21,3,2,43
22,Car,2,0,198.43,7,0,0,48
43,Van,5,0,72.35,20,4,2,11
37,Van,4,1,85.15,4,3,0,10
61,Car,8,1,37.3,6,2,1,43
97,Bike,7,0,44.79,12,1,1,33
56,Van,8,0,140.21,15,0,2,10
3,Truck,8,0,183.82,4,5,1,23
63,EV,7,0,81.95,15,4,1,42
19,Car,7,0,40.07,14,1,0,41
23,Car,7,0,60.59,8,4,1,49
29,EV,4,0,93.74,21,5,1,43
30,Bike,2,0,61.68,22,6,1,37
39,EV,2,0,50.55,11,0,0,46
25,Van,7,1,148.52,7,2,2,18
8,EV,8,0,6.53,12,4,0,47
58,Car,5,1,110.15,4,0,2,40
16,EV,7,1,159.78,13,4,2,2
72,Truck,8,0,56.91,15,1,1,21
1,Van,8,0,122.64,10,4,1,17
5,EV,4,0,135.44,19,6,0,43
3,Car,4,0,132.73,11,1,0,48
65,Van,2,0,91.94,14,1,0,11
4,Car,2,1,72.58,23,0,1,43
99,Bike,5,0,168.01,11,3,2,30
96,Truck,5,0,152.9,8,5,0,22
64,Bike,5,1,67.64,0,4,2,35
98,Truck,5,1,25.09,2,2,1,28
89,EV,8,0,19.0,11,1,1,40
10,Van,8,1,23.38,19,3,1,14
21,EV,2,0,118.66,12,1,1,41
46,Truck,4,0,15.07,22,3,2,26
91,Truck,4,0,70.7,5,3,2,23
27,Truck,7,0,151.87,9,2,0,24
66,Car,8,1,62.4,9,3,2,47
41,Van,5,0,153.85,15,2,2,11
13,EV,5,0,150.37,0,0,2,42
9,EV,7,0,52.94,15,1,0,44
36,Bike,4,0,147.12,3,2,2,39
86,Truck,5,0,150.82,5,5,2,23
90,Truck,4,0,82.5,18,6,2,24
58,Truck,7,1,46.03,1,1,1,22
54,EV,4,0,106.65,17,6,2,48
12,Bike,4,0,184.67,9,5,0,37
81,Car,4,0,129.73,3,4,0,45
78,Van,5,0,38.72,0,5,0,10
14,Car,2,0,138.14,14,0,0,43
34,EV,8,1,88.3,9,4,1,7
53,Truck,4,1,120.35,17,4,0,29
20,Van,4,0,148.14,15,3,1,14
75,EV,4,0,105.41,12,5,1,43
16,EV,2,1,163.73,14,3,1,9
95,EV,7,0,145.82,1,5,0,47
70,Van,5,0,124.94,19,4,0,12
56,Van,2,0,34.4,3,3,1,15
83,Bike,4,1,168.01,0,6,1,33
58,Bike,2,0,187.5,6,1,0,36
4,Car,2,1,31.71,22,5,2,40
4,Van,2,1,100.21,10,5,2,10
20,Van,7,0,55.48,9,3,2,15
10,Van,8,1,152.13,0,5,0,19
24,Bike,5,1,145.72,10,4,0,36
99,EV,7,0,32.47,23,3,1,48
26,Truck,7,0,176.02,9,3,0,26
37,Bike,8,0,40.29,13,2,0,38
85,Van,7,0,160.47,13,6,0,19
54,Bike,2,0,94.11,6,6,1,38
21,Car,2,0,69.01,22,2,1,47
74,Van,4,0,35.86,10,4,2,16
38,Car,7,1,37.68,21,1,2,42
46,Van,4,0,134.07,3,5,0,12
4,Bike,5,0,112.33,23,0,0,34
60,EV,2,0,28.81,1,5,1,46
57,Truck,5,0,26.98,6,0,2,29
45,Car,8,0,19.1,18,6,2,46
20,Bike,2,0,150.03,13,4,2,30
17,EV,5,0,143.82,18,1,0,47
71,Bike,8,1,16.39,6,1,0,30
4,Car,5,1,114.25,11,1,0,43
93,Truck,8,0,21.51,2,2,1,21
14,Bike,8,1,181.23,14,4,2,34
3,Van,2,1,181.89,4,0,1,15
88,EV,4,0,141.16,7,1,2,43
80,Bike,8,1,185.61,13,4,0,33
58,EV,8,1,163.23,3,5,1,7
55,Van,2,0,166.57,6,0,1,13
4,Truck,4,0,116.09,6,6,0,21
24,Truck,7,0,64.68,17,2,2,23
34,Van,7,0,47.47,13,3,2,16
